iter	MultiClass
5795	0.342096958
5796	0.342031853
5797	0.3420188788
5798	0.3419560296
5799	0.3419343726
5800	0.3419293174
5801	0.3419174623
5802	0.3418708573
5803	0.3418669332
5804	0.3418633478
5805	0.3418506083
5806	0.3418495423
5807	0.3418369838
5808	0.3417987628
5809	0.3417905484
5810	0.3417555216
5811	0.3417430884
5812	0.3417418681
5813	0.3417376785
5814	0.3416764837
5815	0.3416549251
5816	0.3416474983
5817	0.3416292201
5818	0.3416243992
5819	0.3416224925
5820	0.341620796
5821	0.3416096919
5822	0.3415634977
5823	0.3415589017
5824	0.3415568295
5825	0.3415481624
5826	0.3415461641
5827	0.3414702998
5828	0.3414314729
5829	0.3414172791
5830	0.3414087239
5831	0.3413928725
5832	0.3413763847
5833	0.3413682129
5834	0.3413456369
5835	0.3413001092
5836	0.3412808269
5837	0.3412485574
5838	0.3412380724
5839	0.341214844
5840	0.341193332
5841	0.3411812037
5842	0.3411718716
5843	0.3411457748
5844	0.341121861
5845	0.341103974
5846	0.3410989431
5847	0.3410754342
5848	0.341062424
5849	0.3410551692
5850	0.3410345438
5851	0.3410016975
5852	0.3409213116
5853	0.3408645492
5854	0.3408595334
5855	0.3408519145
5856	0.3408437419
5857	0.340764977
5858	0.3407556425
5859	0.3407303069
5860	0.3407061563
5861	0.3406966861
5862	0.340693309
5863	0.3406462529
5864	0.3406299425
5865	0.3406231378
5866	0.3406068168
5867	0.3406018566
5868	0.3405729976
5869	0.3405305629
5870	0.3405100886
5871	0.3405040828
5872	0.3404815599
5873	0.3404638071
5874	0.3404534112
5875	0.3404455015
5876	0.340434927
5877	0.340410443
5878	0.3403995687
5879	0.3403804453
5880	0.3403570461
5881	0.340346723
5882	0.3403436665
5883	0.3403246344
5884	0.3403092588
5885	0.3403081625
5886	0.3402867513
5887	0.3402370395
5888	0.3402275613
5889	0.3401805647
5890	0.3401792171
5891	0.3401640738
5892	0.3401542123
5893	0.3401476586
5894	0.3401148545
5895	0.3400947144
5896	0.3400885101
5897	0.3400769448
5898	0.3400710898
5899	0.3400436775
5900	0.3400283466
5901	0.3399548902
5902	0.3399457281
5903	0.3399402797
5904	0.3399125012
5905	0.3398532167
5906	0.33981411
5907	0.33978655
5908	0.3397587576
5909	0.3397543494
5910	0.3396892683
5911	0.3396842187
5912	0.3396664461
5913	0.3396168721
5914	0.3396119504
5915	0.3395849337
5916	0.3395225752
5917	0.3395024883
5918	0.3394687636
5919	0.3394636544
5920	0.3394591873
5921	0.3394557887
5922	0.3394489829
5923	0.339425811
5924	0.33942111
5925	0.3394065773
5926	0.3393881607
5927	0.3393694819
5928	0.3393228366
5929	0.3393070395
5930	0.3392955102
5931	0.3392924652
5932	0.3392700895
5933	0.3392517935
5934	0.3392349836
5935	0.3391924438
5936	0.3391730887
5937	0.339075027
5938	0.3390412734
5939	0.3390073032
5940	0.338977147
5941	0.3389731607
5942	0.3389563851
5943	0.3389426679
5944	0.3389344395
5945	0.3388819267
5946	0.3388611462
5947	0.338853675
5948	0.3388057714
5949	0.3387807132
5950	0.3387781029
5951	0.3387381422
5952	0.3386905914
5953	0.3386695899
5954	0.3386683989
5955	0.3386321728
5956	0.3386305726
5957	0.338612806
5958	0.3386041846
5959	0.3385798433
5960	0.3385757561
5961	0.3385695797
5962	0.3385600032
5963	0.338464684
5964	0.3384464874
5965	0.3384214353
5966	0.3384203271
5967	0.3384186447
5968	0.3383829337
5969	0.3383751565
5970	0.3383330172
5971	0.3382924809
5972	0.3382760483
5973	0.3382679762
5974	0.3382529229
5975	0.3382471372
5976	0.338244415
5977	0.3382416774
5978	0.3382354923
5979	0.3382266863
5980	0.3382049187
5981	0.3381957548
5982	0.3381733473
5983	0.3381159845
5984	0.3381143737
5985	0.3380962217
5986	0.3380844753
5987	0.3380618245
5988	0.3379807728
5989	0.3379786715
5990	0.3379710447
5991	0.3379553961
5992	0.3379406608
5993	0.3379385116
5994	0.3379050263
5995	0.3378880627
5996	0.3378783603
5997	0.3378158173
5998	0.3377629946
5999	0.3377619614
6000	0.3377315668
6001	0.3377140544
6002	0.3377055276
6003	0.3377042408
6004	0.3376241543
6005	0.3376094795
6006	0.3375714367
6007	0.3375207879
6008	0.3374934726
6009	0.3374813081
6010	0.3374525464
6011	0.3374314106
6012	0.337382572
6013	0.3373752596
6014	0.3373694267
6015	0.3373686883
6016	0.3373212391
6017	0.3372752531
6018	0.3372231289
6019	0.3371958781
6020	0.337174719
6021	0.3371508391
6022	0.3371235211
6023	0.3370893406
6024	0.3370723385
6025	0.3369721683
6026	0.3369111556
6027	0.3369088007
6028	0.3368959714
6029	0.3368838943
6030	0.3368413004
6031	0.3368338216
6032	0.336817693
6033	0.336810268
6034	0.336804973
6035	0.3367979578
6036	0.3367674005
6037	0.3367661354
6038	0.3367524652
6039	0.3366751709
6040	0.3366675809
6041	0.3366208357
6042	0.336594455
6043	0.3365745542
6044	0.3364912779
6045	0.3364798485
6046	0.3364630948
6047	0.3364545186
6048	0.3364353047
6049	0.336406958
6050	0.3364030372
6051	0.3364016849
6052	0.33639711
6053	0.3363939763
6054	0.3363726022
6055	0.3363585639
6056	0.3363524416
6057	0.336299835
6058	0.3362876377
6059	0.3362715358
6060	0.3362507825
6061	0.3362280681
6062	0.336148269
6063	0.3361415558
6064	0.3361366346
6065	0.3361344011
6066	0.3360927221
6067	0.3360877968
6068	0.336066846
6069	0.3360079069
6070	0.3359914169
6071	0.3359878918
6072	0.3359713524
6073	0.3359602167
6074	0.3358953329
6075	0.3358612027
6076	0.3358577868
6077	0.3358512306
6078	0.3358406038
6079	0.3358298167
6080	0.3358225546
6081	0.3358168138
6082	0.3358145458
6083	0.3357648805
6084	0.3357363316
6085	0.3357095564
6086	0.335701813
6087	0.3356799535
6088	0.3356646733
6089	0.3355190811
6090	0.3355023462
6091	0.3354107748
6092	0.3353510717
6093	0.3353463878
6094	0.3353414348
6095	0.3353060988
6096	0.3352901722
6097	0.3352843606
6098	0.3352272473
6099	0.3352108812
6100	0.3351900223
6101	0.3351007927
6102	0.3350467672
6103	0.3349987573
6104	0.3349814268
6105	0.3349634738
6106	0.3349175973
6107	0.3349171065
6108	0.3348789355
6109	0.3348764377
6110	0.3348554377
6111	0.3348436987
6112	0.3348177461
6113	0.3347541925
6114	0.3347311933
6115	0.3347240644
6116	0.334704757
6117	0.3346308117
6118	0.3346266087
6119	0.3345927457
6120	0.3345838434
6121	0.3345557289
6122	0.334533641
6123	0.3345005942
6124	0.3344888598
6125	0.3344554505
6126	0.3344279747
6127	0.3344161548
6128	0.3344034823
6129	0.3343956916
6130	0.3343930349
6131	0.3343645777
6132	0.3343532333
6133	0.3343403113
6134	0.3343294511
6135	0.3343256546
6136	0.334314657
6137	0.3342820083
6138	0.3342568677
6139	0.3342533198
6140	0.334219934
6141	0.3342054375
6142	0.3342000085
6143	0.3341408001
6144	0.3341333988
6145	0.3341102198
6146	0.3340961084
6147	0.3340604843
6148	0.3340372099
6149	0.3340314957
6150	0.3340245253
6151	0.3340079322
6152	0.3339718576
6153	0.3338930079
6154	0.3338603483
6155	0.3338458732
6156	0.3337817797
6157	0.3337774792
6158	0.3337583711
6159	0.3337558525
6160	0.3337198437
6161	0.3337107166
6162	0.3337085509
6163	0.3336692018
6164	0.3336531524
6165	0.3336310397
6166	0.3336223987
6167	0.3336195515
6168	0.3335932483
6169	0.3335464992
6170	0.3335360324
6171	0.333522286
6172	0.3335151215
6173	0.3334847408
6174	0.3334543635
6175	0.3334369014
6176	0.333424392
6177	0.3333880858
6178	0.3333870986
6179	0.3333493219
6180	0.3333156138
6181	0.3332524372
6182	0.3332456713
6183	0.3332120291
6184	0.3331687275
6185	0.3331613283
6186	0.3331306607
6187	0.3331229212
6188	0.333097449
6189	0.3330589257
6190	0.3330475177
6191	0.333041427
6192	0.3330084468
6193	0.3330064235
6194	0.3330015926
6195	0.3329951265
6196	0.3329728111
6197	0.3329128219
6198	0.3328978627
6199	0.3328515641
6200	0.3328188567
6201	0.3328169502
6202	0.3328147033
6203	0.3327905014
6204	0.3327900243
6205	0.3327696605
6206	0.3327454352
6207	0.3327298154
6208	0.3326609225
6209	0.3326565935
6210	0.3325911625
6211	0.3325767466
6212	0.3325563025
6213	0.3325337109
6214	0.3325231897
6215	0.3324815915
6216	0.3324799321
6217	0.3324654517
6218	0.3324557795
6219	0.3324416081
6220	0.3324403039
6221	0.3323958077
6222	0.3323728611
6223	0.3323613826
6224	0.3323464195
6225	0.3323388299
6226	0.3323037662
6227	0.3322905777
6228	0.3322724976
6229	0.3322609891
6230	0.3322447161
6231	0.3322294853
6232	0.3321823289
6233	0.3321777572
6234	0.3321593126
6235	0.3321516455
6236	0.3321367743
6237	0.3321339167
6238	0.332060367
6239	0.3320441938
6240	0.3320370936
6241	0.3320198487
6242	0.3320120989
6243	0.3320107838
6244	0.3320013978
6245	0.3319753607
6246	0.331966933
6247	0.3319139882
6248	0.3319117685
6249	0.3318833064
6250	0.3318798138
6251	0.3318629112
6252	0.3318494745
6253	0.3318424066
6254	0.3318324992
6255	0.3318188804
6256	0.3317589167
6257	0.3317458681
6258	0.3317235135
6259	0.33167143
6260	0.3315933168
6261	0.3315850473
6262	0.3315600738
6263	0.3315443567
6264	0.3315100418
6265	0.3314871996
6266	0.3314716755
6267	0.3314571348
6268	0.3314553405
6269	0.3314415767
6270	0.3314245548
6271	0.3313372352
6272	0.3313161381
6273	0.3312545294
6274	0.3312527558
6275	0.3312481932
6276	0.3312441977
6277	0.3312202485
6278	0.331208184
6279	0.3311938439
6280	0.33117289
6281	0.3311677619
6282	0.3311609801
6283	0.3311283568
6284	0.3311012707
6285	0.331088799
6286	0.3310814381
6287	0.3310336404
6288	0.3310135587
6289	0.3309789503
6290	0.3309673423
6291	0.3309468346
6292	0.3309348643
6293	0.3309009203
6294	0.330841397
6295	0.3308234186
6296	0.3308205331
6297	0.3308023792
6298	0.3307863178
6299	0.3307831885
6300	0.3307645218
6301	0.3307535543
6302	0.3307434846
6303	0.3307323778
6304	0.3307238781
6305	0.3306919182
6306	0.3306914053
6307	0.3306764538
6308	0.3306525235
6309	0.3306420059
6310	0.3305660666
6311	0.3305141742
6312	0.3305020243
6313	0.3304975086
6314	0.3304711426
6315	0.3304134393
6316	0.3304000785
6317	0.3303585825
6318	0.3303540203
6319	0.3303505298
6320	0.3303395086
6321	0.3303228225
6322	0.330278683
6323	0.3302684368
6324	0.3302637369
6325	0.3302355092
6326	0.3302262911
6327	0.3302086261
6328	0.330152776
6329	0.3301437312
6330	0.3301275438
6331	0.3301115194
6332	0.3301045143
6333	0.3300904016
6334	0.3300650452
6335	0.3300577782
6336	0.3299514529
6337	0.3299263179
6338	0.3298829129
6339	0.3298707651
6340	0.3298671039
6341	0.3298419069
6342	0.3297662423
6343	0.3297554044
6344	0.3297471725
6345	0.329725193
6346	0.3296993948
6347	0.3296870023
6348	0.329644934
6349	0.3296306093
6350	0.3296196308
6351	0.3295718489
6352	0.3295577427
6353	0.329540332
6354	0.329524486
6355	0.3294738693
6356	0.3294624864
6357	0.3294176887
6358	0.3294072299
6359	0.3293373779
6360	0.3293147767
6361	0.3292938718
6362	0.3292818135
6363	0.3292648497
6364	0.3291396766
6365	0.3291293516
6366	0.3290851867
6367	0.3290759336
6368	0.3290545457
6369	0.3290343456
6370	0.3290259796
6371	0.3290065938
6372	0.3289829641
6373	0.3289655219
6374	0.3289550185
6375	0.32889586
6376	0.328883465
6377	0.3288757252
6378	0.3288637737
6379	0.3288503432
6380	0.3288031906
6381	0.3287915984
6382	0.3287895862
6383	0.3287646021
6384	0.3287578367
6385	0.3287399255
6386	0.3286978137
6387	0.3286881115
6388	0.3286764203
6389	0.3286520004
6390	0.3286463235
6391	0.3286425438
6392	0.3286266257
6393	0.3285879758
6394	0.3285707834
6395	0.3285614257
6396	0.3285571488
6397	0.3285528155
6398	0.3285502472
6399	0.3285270039
6400	0.3285210597
6401	0.3284916314
6402	0.3284846811
6403	0.3284549283
6404	0.3284439081
6405	0.3283742188
6406	0.3283344633
6407	0.328330862
6408	0.3283237819
6409	0.3282555309
6410	0.3282326829
6411	0.3282288635
6412	0.3282264102
6413	0.3282181801
6414	0.3282127279
6415	0.3281992473
6416	0.3281710994
6417	0.3281043193
6418	0.3280774963
6419	0.3280713424
6420	0.3280307949
6421	0.328028885
6422	0.3279958152
6423	0.3279905256
6424	0.3279773961
6425	0.3279503076
6426	0.3279452718
6427	0.3278990715
6428	0.3278806536
6429	0.3278706417
6430	0.3278591687
6431	0.3278218397
6432	0.3277730192
6433	0.3277591259
6434	0.3277263143
6435	0.3276776279
6436	0.327674254
6437	0.3276458511
6438	0.3276418105
6439	0.3276326829
6440	0.3276138527
6441	0.3276049045
6442	0.327588179
6443	0.3275789395
6444	0.3275568531
6445	0.3275394875
6446	0.3275283992
6447	0.3275223062
6448	0.3275131437
6449	0.3274882061
6450	0.3274584361
6451	0.3274576117
6452	0.327448114
6453	0.3274321131
6454	0.327428153
6455	0.3274263947
6456	0.3273919812
6457	0.3273752858
6458	0.3273748557
6459	0.3273729935
6460	0.327367715
6461	0.327357242
6462	0.3273522082
6463	0.3273421746
6464	0.3273343767
6465	0.3273242137
6466	0.327297408
6467	0.3272821741
6468	0.3272723141
6469	0.3272601119
6470	0.3272554576
6471	0.3272535661
6472	0.3272394246
6473	0.3272326913
6474	0.3271953817
6475	0.3271814991
6476	0.3271753982
6477	0.3271571284
6478	0.3271505061
6479	0.3271346967
6480	0.3271279101
6481	0.3270798801
6482	0.3270451667
6483	0.3270172763
6484	0.3270168149
6485	0.3270106897
6486	0.3269993244
6487	0.3269862122
6488	0.3269507014
6489	0.3269150358
6490	0.3269044812
6491	0.3268953318
6492	0.3268153948
6493	0.3268120053
6494	0.3267836843
6495	0.3267654792
6496	0.3267586244
6497	0.3267432434
6498	0.3267297376
6499	0.3266998803
6500	0.3266797719
6501	0.3266613105
6502	0.326658432
6503	0.3266498835
6504	0.3265832198
6505	0.3265797297
6506	0.3265514002
6507	0.3264994904
6508	0.3264932835
6509	0.3264193011
6510	0.3264169954
6511	0.3264049574
6512	0.326386105
6513	0.3263837955
6514	0.3263690566
6515	0.3263657126
6516	0.3263598479
6517	0.3263343362
6518	0.3263122666
6519	0.3263030827
6520	0.3262876419
6521	0.3262743641
6522	0.3262474755
6523	0.3262437361
6524	0.3262411477
6525	0.3262250004
6526	0.3261391486
6527	0.326124803
6528	0.3261228703
6529	0.3261123306
6530	0.3260560783
6531	0.326045359
6532	0.3260436285
6533	0.3260369767
6534	0.3260322125
6535	0.3259799302
6536	0.3259654306
6537	0.3259562194
6538	0.3259520973
6539	0.3259212267
6540	0.3259114137
6541	0.3259096023
