,country,year,value,category,category_encoded,country_encoded,region,directions,capitals,official_language,region_encoded,directions_encoded,capitals_encoded,official_language_encoded
4140,Belarus,1996,13672.8220222,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4141,Belarus,1995,13611.075969575,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4142,Belarus,1994,14331.807082625,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4143,Belarus,1993,15583.1133978,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4144,Belarus,1992,16295.4361922,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4145,Belarus,1991,17258.1344516,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4146,Belarus,1990,17944.369142475,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,2,Europe,North East,Minsk,Belarusian and Russian,2,2,19,0
4147,Belgium,2014,8047.55231617697,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4148,Belgium,2013,8098.24899175734,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4149,Belgium,2012,8235.73548496177,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4150,Belgium,2011,8369.07132160191,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4151,Belgium,2010,8624.50488186377,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4152,Belgium,2009,8668.57366813667,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4153,Belgium,2008,8736.79424403213,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4154,Belgium,2007,8947.75520960759,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4155,Belgium,2006,8982.9819255679,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4156,Belgium,2005,9074.7690780932,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4157,Belgium,2004,9318.58072048247,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4158,Belgium,2003,9372.46837983159,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4159,Belgium,2002,9956.50085913143,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4160,Belgium,2001,10386.2529605796,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4161,Belgium,2000,10827.0045628699,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4162,Belgium,1999,11265.277849541,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4163,Belgium,1998,11524.999684482,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4164,Belgium,1997,11689.8989430417,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4165,Belgium,1996,11802.0818337339,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4166,Belgium,1995,11947.6381787851,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4167,Belgium,1994,11867.0166000478,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4168,Belgium,1993,11838.3033737107,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4169,Belgium,1992,11886.3497152747,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4170,Belgium,1991,11999.377565637,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4171,Belgium,1990,12040.1810478487,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,3,Europe,North West,Brussels,"Dutch, French, and German",2,3,6,6
4172,Bulgaria,2014,7420.5096990517,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4173,Bulgaria,2013,7526.88575101646,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4174,Bulgaria,2012,7643.91941086577,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4175,Bulgaria,2011,8015.19767643603,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4176,Bulgaria,2010,7782.63795680577,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4177,Bulgaria,2009,7794.83836774708,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4178,Bulgaria,2008,8164.02518762776,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4179,Bulgaria,2007,8389.98329896053,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4180,Bulgaria,2006,8446.72532215926,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4181,Bulgaria,2005,8720.07593547376,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4182,Bulgaria,2004,9476.23778253349,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4183,Bulgaria,2003,10063.7203689356,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4184,Bulgaria,2002,9374.21254846974,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4185,Bulgaria,2001,9491.66889604972,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4186,Bulgaria,2000,10189.3400582433,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4187,Bulgaria,1999,10347.0350775991,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4188,Bulgaria,1998,10886.0585680953,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4189,Bulgaria,1997,11500.6452771229,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4190,Bulgaria,1996,11936.1665164785,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4191,Bulgaria,1995,12051.2105618057,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4192,Bulgaria,1994,12003.0873409571,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4193,Bulgaria,1993,13764.491318609,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4194,Bulgaria,1992,14869.2959926006,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4195,Bulgaria,1991,15313.2688547055,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4196,Bulgaria,1990,16430.8375650653,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,4,Europe,North,Sofia,Bulgarian,2,1,30,1
4197,Canada,2014,108436.716890674,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4198,Canada,2013,107063.129352267,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4199,Canada,2012,105633.624841341,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4200,Canada,2011,103884.67007464,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4201,Canada,2010,103730.441039052,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4202,Canada,2009,106149.435212774,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4203,Canada,2008,110540.258265441,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4204,Canada,2007,113213.994030922,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4205,Canada,2006,115516.052739182,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4206,Canada,2005,116434.331258317,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4207,Canada,2004,117419.386086716,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4208,Canada,2003,116809.277477492,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4209,Canada,2002,117504.637070844,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4210,Canada,2001,119920.258788481,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4211,Canada,2000,120724.87183077,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4212,Canada,1999,120592.533776685,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4213,Canada,1998,120647.45834463,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4214,Canada,1997,118988.193047761,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4215,Canada,1996,116885.460266137,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4216,Canada,1995,113111.078283263,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4217,Canada,1994,108917.321071169,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4218,Canada,1993,105204.361166736,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4219,Canada,1992,101927.841562881,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4220,Canada,1991,97516.5116855337,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4221,Canada,1990,95378.2519424985,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,5,North America,North West,Ottawa,English and French,3,3,24,8
4222,Croatia,2014,3080.40853019068,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4223,Croatia,2013,3129.72543393844,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4224,Croatia,2012,3167.14806901099,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4225,Croatia,2011,3230.31536846447,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4226,Croatia,2010,3243.5128716914,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4227,Croatia,2009,3214.901482772,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4228,Croatia,2008,3153.40276223641,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4229,Croatia,2007,3114.80205676473,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4230,Croatia,2006,3100.59041226758,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4231,Croatia,2005,3029.46175248614,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4232,Croatia,2004,3061.84419542201,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4233,Croatia,2003,2936.87051081454,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4234,Croatia,2002,2838.3026167308,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4235,Croatia,2001,2844.14784113738,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
4236,Croatia,2000,2785.33822318065,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,4,6,Europe,North,Zagreb,Croatian,2,1,41,2
