,country,year,value,category,region,directions,capitals,official_language
7265,United Kingdom,1998,493.732145401098,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,Europe,North West,London,English
7266,United Kingdom,1997,503.116156688679,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,Europe,North West,London,English
7267,United Kingdom,1996,596.359314855791,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,Europe,North West,London,English
7268,United Kingdom,1995,596.937234699727,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,Europe,North West,London,English
7269,United Kingdom,1994,611.395678830763,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,Europe,North West,London,English
7270,United Kingdom,1993,602.731066195156,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,Europe,North West,London,English
7271,United Kingdom,1992,690.352817304344,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,Europe,North West,London,English
7272,United Kingdom,1991,1385.14365827244,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,Europe,North West,London,English
7273,United Kingdom,1990,1651.52685869244,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,Europe,North West,London,English
7274,United States of America,2014,5582.94172965271,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7275,United States of America,2013,5858.17456444377,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7276,United States of America,2012,6054.95249435678,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7277,United States of America,2011,7026.6266586082,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7278,United States of America,2010,4536.22406636376,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7279,United States of America,2009,3926.58161697086,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7280,United States of America,2008,6126.22507487454,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7281,United States of America,2007,7774.82315164493,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7282,United States of America,2006,6343.25591565799,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7283,United States of America,2005,6677.50405104906,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7284,United States of America,2004,6818.15824368417,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7285,United States of America,2003,8170.36093589273,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7286,United States of America,2002,10244.0833514789,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7287,United States of America,2001,8245.92437665073,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7288,United States of America,2000,15918.7768438676,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7289,United States of America,1999,16910.1301651931,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7290,United States of America,1998,16978.5996658365,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7291,United States of America,1997,18267.2447648966,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7292,United States of America,1996,19867.5405430964,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7293,United States of America,1995,18640.4734538857,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7294,United States of America,1994,17965.0039644348,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7295,United States of America,1993,19484.6177912648,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7296,United States of America,1992,19481.0870438844,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7297,United States of America,1991,20912.4578409363,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7298,United States of America,1990,24255.6715428449,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent,North America,West,"Washington, D.C.",English
7299,Australia,2014,129.605353985928,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7300,Australia,2013,128.94460365186,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7301,Australia,2012,127.552168127148,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7302,Australia,2011,125.001944761548,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7303,Australia,2010,121.031653711284,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7304,Australia,2009,119.451096104772,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7305,Australia,2008,151.109712677652,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7306,Australia,2007,162.21841079664,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7307,Australia,2006,172.51388695254,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7308,Australia,2005,182.064018996168,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7309,Australia,2004,207.75946142286,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7310,Australia,2003,206.28774561822,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7311,Australia,2002,202.483414806024,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7312,Australia,2001,196.53435962778,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7313,Australia,2000,190.65193539366,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7314,Australia,1999,196.067201001804,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7315,Australia,1998,223.318513462452,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7316,Australia,1997,248.476247527092,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7317,Australia,1996,269.652210274296,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7318,Australia,1995,302.30798300106,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7319,Australia,1994,282.640896062112,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7320,Australia,1993,264.759156257172,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7321,Australia,1992,246.858848754444,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7322,Australia,1991,228.944833597368,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7323,Australia,1990,211.018511442384,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Australia,South,Canberra,English
7324,Austria,2014,312.959664632664,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7325,Austria,2013,304.869004501608,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7326,Austria,2012,311.879243598348,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7327,Austria,2011,307.348685361924,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7328,Austria,2010,335.87064445278,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7329,Austria,2009,341.678631780648,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7330,Austria,2008,373.434481907496,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7331,Austria,2007,367.006656851244,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7332,Austria,2006,453.462446283864,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7333,Austria,2005,493.62501427176,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7334,Austria,2004,484.006603106436,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7335,Austria,2003,549.44274524346,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7336,Austria,2002,613.300884015108,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7337,Austria,2001,629.325706574268,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7338,Austria,2000,574.528063982544,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7339,Austria,1999,676.368455025876,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7340,Austria,1998,869.88236663436,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7341,Austria,1997,1086.39697412542,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7342,Austria,1996,1176.89967521624,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7343,Austria,1995,1100.10771326827,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7344,Austria,1994,926.173535760612,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7345,Austria,1993,744.00313185318,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7346,Austria,1992,656.27178714552,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7347,Austria,1991,614.14044243786,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7348,Austria,1990,470.6083777302,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,West,Vienna,German
7349,Belarus,2014,2.426946,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7350,Belarus,2013,2.5108728,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7351,Belarus,2012,2.460006,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7352,Belarus,2011,2.303598,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7353,Belarus,2010,2.097258,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7354,Belarus,2009,1.4529414,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7355,Belarus,2008,1.25343,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7356,Belarus,2007,0.541386,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7357,Belarus,2006,0.445968,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7358,Belarus,2005,0.3534,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7359,Belarus,2004,0.244644,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7360,Belarus,2003,0.16473,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7361,Belarus,2002,0.118104,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7362,Belarus,2001,0.11058,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7363,Belarus,2000,0.0969,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7364,Belarus,1999,0.088692,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7365,Belarus,1998,0.066234,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7366,Belarus,1997,0.057342,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7367,Belarus,1996,0.011172,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7368,Belarus,1995,0.00171,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North East,Minsk,Belarusian and Russian
7369,Belgium,2014,95.218302166452,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7370,Belgium,2013,115.75442105304,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7371,Belgium,2012,110.428737472536,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7372,Belgium,2011,112.090345100676,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7373,Belgium,2010,102.026113985556,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7374,Belgium,2009,93.308721316284,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7375,Belgium,2008,86.883367131372,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7376,Belgium,2007,78.86347062,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7377,Belgium,2006,76.550394448644,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7378,Belgium,2005,90.687598278384,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7379,Belgium,2004,90.197697826608,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7380,Belgium,2003,101.928296529972,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7381,Belgium,2002,116.170836594324,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7382,Belgium,2001,139.21999334976,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7383,Belgium,2000,144.063813895272,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7384,Belgium,1999,153.662106212916,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7385,Belgium,1998,295.948628729232,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7386,Belgium,1997,538.848666822564,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7387,Belgium,1996,2059.62390688042,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7388,Belgium,1995,2139.73317111443,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7389,Belgium,1994,1930.80644601222,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7390,Belgium,1993,1588.53284601222,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7391,Belgium,1992,1652.69204601222,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7392,Belgium,1991,1492.84124601222,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7393,Belgium,1990,1575.10364601222,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North West,Brussels,"Dutch, French, and German"
7394,Bulgaria,2014,15.616100354844,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7395,Bulgaria,2013,19.721565841944,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7396,Bulgaria,2012,19.294034021352,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7397,Bulgaria,2011,14.1887652306,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7398,Bulgaria,2010,12.467812445988,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7399,Bulgaria,2009,9.51519974388,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7400,Bulgaria,2008,9.158036327088,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7401,Bulgaria,2007,8.81427942954,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7402,Bulgaria,2006,8.483425822404,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7403,Bulgaria,2005,8.164991166876,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7404,Bulgaria,2004,8.133666290652,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7405,Bulgaria,2003,7.687775322048,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7406,Bulgaria,2002,7.266328281552,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7407,Bulgaria,2001,6.867985143396,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7408,Bulgaria,2000,6.491479341588,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7409,Bulgaria,1999,6.135613744344,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7410,Bulgaria,1998,5.799256847172,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7411,Bulgaria,1997,5.481339175032,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7412,Bulgaria,1996,5.180849881944,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7413,Bulgaria,1995,4.896833536644,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7414,Bulgaria,1994,4.628387085852,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7415,Bulgaria,1993,4.374656980788,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7416,Bulgaria,1992,4.134836465796,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7417,Bulgaria,1991,3.908163011292,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7418,Bulgaria,1990,3.693915889668,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Sofia,Bulgarian
7419,Canada,2014,362.631619252044,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7420,Canada,2013,437.98115496006,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7421,Canada,2012,439.633086776184,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7422,Canada,2011,395.178348331044,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7423,Canada,2010,440.421343627104,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7424,Canada,2009,373.869079293732,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7425,Canada,2008,644.345044990212,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7426,Canada,2007,726.19307674164,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7427,Canada,2006,1526.73967628596,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7428,Canada,2005,1417.36185603715,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7429,Canada,2004,2339.90561570986,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7430,Canada,2003,2651.43503415668,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7431,Canada,2002,3015.81387045521,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7432,Canada,2001,2557.10564303854,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7433,Canada,2000,2902.96349562637,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7434,Canada,1999,2410.10293358714,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7435,Canada,1998,2357.48585480026,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7436,Canada,1997,1827.63430976918,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7437,Canada,1996,1768.64860412124,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7438,Canada,1995,2275.1600333752,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7439,Canada,1994,2441.74421815087,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7440,Canada,1993,2373.5474573055,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7441,Canada,1992,2557.11664866899,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7442,Canada,1991,3685.24324099416,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7443,Canada,1990,3225.92610471538,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,North America,North West,Ottawa,English and French
7444,Croatia,2014,6.8416872,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7445,Croatia,2013,6.1533552,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7446,Croatia,2012,9.2067312,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7447,Croatia,2011,9.3654192,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7448,Croatia,2010,8.9507328,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7449,Croatia,2009,8.02796094,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7450,Croatia,2008,11.976086365836,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7451,Croatia,2007,13.049277553896,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7452,Croatia,2006,13.0082322,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7453,Croatia,2005,13.0268712,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7454,Croatia,2004,12.5668812,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7455,Croatia,2003,12.2776062,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7456,Croatia,2002,12.0117012,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7457,Croatia,2001,11.6927862,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7458,Croatia,2000,11.6218212,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7459,Croatia,1999,11.9926062,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7460,Croatia,1998,11.9892432,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
7461,Croatia,1997,11.4272232,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent,Europe,North,Zagreb,Croatian
